Formula,Exact mass
C2H2N2S2,117.96594042212
C2H2ClF3,117.97971223465001
C4H3ClO2,117.98215701783
C3H2O5,117.99022316231
C4H6S2,117.99109254218
C3H3FN2S,118.00009744268
C2H2N2O4,118.0014565516
C2H3ClN4,118.00462379641
C4H6O2S,118.00885060692
C5H7ClO,118.01854252718
C3H6N2OS,118.02008399620999
C4H6O4,118.02660867166
C4H7ClN2,118.02977591647
C2H6N4S,118.0313173855
C3H6N2O3,118.03784206095
C8H6O,118.04186481295
C5H10OS,118.04523611626999
C2H6N4O2,118.04907545024
C7H6N2,118.05309820224
C5H11OP,118.05475197252
C6H11Cl,118.05492803653
C4H10N2S,118.05646950555999
C5H10O3,118.06299418101
C4H10N2O2,118.0742275703
C9H10,118.0782503223
C6H14S,118.08162162562
C6H15P,118.09113748186999
C6H14O2,118.09937969036
C5H14N2O,118.11061307965
C4H14N4,118.12184646893999
Cl3N,118.90963205042999
C2H2BrN,118.93706166889001
C3H2ClNS,118.95964792529
C3H5NS2,118.98634151438
C2F5,118.99201581365
C3H5NO2S,119.00409957912
C2H5N3OS,119.01533296841
C3H5NO4,119.02185764386
C6H4BO2,119.03043472806
C2H5N3O3,119.03309103315
C7H5NO,119.03711378515
C4H9NOS,119.04048508846999
CH5N5O2,119.04432442243998
C6H5N3,119.04834717444
C8H7O,119.04968984518
C3H9N3S,119.05171847776
C5H7F2N,119.0546555555
C4H9NO3,119.05824315321
C3H9N3O2,119.06947654250001
C8H9N,119.0734992945
C3H10BNO3,119.07537354544002
C5H13NO2,119.09462866256
CCl2F2,119.93451168946
C3H5Br,119.95746276115
C2H4N2S2,119.98159048657999
C3H4O3S,119.98811516203
C4H5ClO2,119.99780708229
C2HF5,119.99984084588
C3H4O5,120.00587322676999
C4H8S2,120.00674260664
C3H6NO2S,120.01192461135
C2H4N2O4,120.01710661605999
C7H4O2,120.02112936806
C4H8O2S,120.02450067138
C6H4N2O,120.03236275735
C5H9ClO,120.03419259164
C3H8N2OS,120.03573406067
C4H8O4,120.04225873612
C5H4N4,120.04359614664
C4H9ClN2,120.04542598093
C3H8N2O3,120.05349212541
C8H8O,120.05751487741
C5H9FO2,120.05865769194
C5H12OS,120.06088618073
C7H8N2,120.0687482667
C6H13Cl,120.07057810098999
C5H12O3,120.07864424547
C4H12N2O2,120.08987763476
C9H12,120.09390038676
BrN3,120.92755961329
C3H4ClNO2,120.99305605449
C3H7NS2,121.00199157884
C3H7NO2S,121.01974964358
C5H3N3O,121.02761172954999
C4H8ClNO,121.02944156384
C3H7NO4,121.03750770832
C4H3N5,121.03884511884
C7H7NO,121.05276384961
C4H11NOS,121.05613515293
C6H7N3,121.0639972389
C5H12ClN,121.06582707319
C5H9F2N,121.07030561996
C4H11NO3,121.07389321767
C8H11N,121.08914935896
Cl2Cr,121.87821159399999
H2O2Sr,121.91109180360002
C2H3BrO,121.93672731626
C2H2O4S,121.96737971714
C4H4Cl2,121.96900549291999
C3H7Br,121.97311282561
C3H3ClO3,121.97707163740002
CH2N2O3S,121.97861310643
C2H2O6,121.98513778188001
C3H6OS2,121.98600716175
C3H6O3S,122.00376522649
C4H7ClO2,122.01345714675
C2H6N2O2S,122.01499861578
C4H4F2O2,122.01793569351999
C7H6S,122.01902136778
C4H10S2,122.0223926711
C4H2N4O,122.02286070175
C6H4NO2,122.02420337249
C6H3FN2,122.02802626828
C2H6N2O4,122.03275668052
C3H2N6,122.03409409104
C7H6O2,122.03677943252
C4H10O2S,122.04015073584
CH6N4O3,122.04399006981
C6H6N2O,122.04801282181
C4H11O2P,122.04966659208999
C5H11ClO,122.0498426561
C6H7BO2,122.05390982475001
C4H10O4,122.05790880058001
C5H6N4,122.0592462111
C8H10O,122.07316494187
C7H10N2,122.08439833116
C9H14,122.10955045122
CHNO4S,122.96262868934001
C3H3Cl2N,122.96425446512
C2H6BrN,122.96836179781
C2H6NO3P,123.00853005494001
C3H6ClNO2,123.00870611895
C6H5NS,123.01427033998
C3H9NS2,123.01764164330001
C5H2FN3,123.02327524047999
C6H5NO2,123.03202840472
C3H9NO2S,123.03539970804
C5H5N3O,123.04326179401
C5H6BNO2,123.04915879695
C4H5N5,123.05449518329999
C7H9NO,123.06841391406999
C6H9N3,123.07964730335999
C8H13N,123.10479942341999
P4,123.89504799368
C2H4S3,123.94751365212
C2H5BrO,123.95237738072
F4OS,123.96059844489
CH2NO4S,123.97045372157001
C3H5ClOS,123.97496363712
C5O4,123.97965847828
C2H4O4S,123.9830297816
C4H6Cl2,123.98465555738
C2H5O4P,123.99254563785
C3H5ClO3,123.99272170186
C6H4OS,123.99828592289
C3H8OS2,124.00165722621
C5H4N2S,124.00951931217999
C4H9ClS,124.01134914647
C6H4O3,124.01604398763001
C3H8O3S,124.01941529095001
C5H4N2O2,124.02727737692
C3H9O3P,124.02893114720001
C4H9ClO2,124.02910721121
C2H8N2O2S,124.03064868024
C7H5FO,124.03244294345
C4H6F2O2,124.03358575797999
C7H8S,124.03467143224
C4H4N4O,124.03851076621
C2H8N2O4,124.04840674498
C7H8O2,124.05242949698
C6H8N2O,124.06366288627
C8H9F,124.0688284528
C5H8N4,124.07489627556
C8H12O,124.08881500633001
C7H12N2,124.10004839562001
C9H16,124.12520051568
CH3NO2S2,124.96052068906
CH4NO4P,124.98779461005
C2H7NOS2,124.99690619841
C4H3N3S,125.00476828438
C2H7NO3S,125.01466426315001
C4H3N3O2,125.02252634912001
C2H8NO3P,125.02418011940001
C6H4FNO,125.02769191565
C3H5F2NO2,125.02883473018
C6H7NS,125.02992040443999
C2H3N7,125.0449931277
C4H6F3N,125.045233686
C6H7NO2,125.04767846918
C5H7N3O,125.05891185847
C7H8FN,125.064077425
C4H7N5,125.07014524776
C7H11NO,125.08406397853
C6H11N3,125.09529736782
C8H15N,125.12044948788
C2Cl2S,125.9097765384
C2Cl2O2,125.92753460314
C2H4BrF,125.94804089165
CH2O5S,125.96229433671
C2H6S3,125.96316371658
C3H4Cl2O,125.96392011248999
F5P,125.96577781207
CH3O5P,125.97181019296
C2H6O2S2,125.98092178131999
C2H6O4S,125.99867984606
C3H2N4S,126.00001725658001
C4H8Cl2,126.00030562184
C2H7O4P,126.00819570231
C3H4F2O3,126.01285031309
C6H6OS,126.01393598735
C7H7Cl,126.02362790761
C3H8FO2P,126.02459465813
C5H6N2S,126.02516937664
C4H5F3O,126.02924926891
C6H6O3,126.03169405209
C5H6N2O2,126.04292744138
C7H7FO,126.04809300791
C7H10S,126.05032149670001
C4H6N4O,126.05416083067
C4H7BN2O2,126.06005783361
C3H6N6,126.06539421996
C7H10O2,126.06807956144
C6H10N2O,126.07931295073
C3H9B3O3,126.08308522878002
C8H11F,126.08447851726
C5H10N4,126.09054634002
C8H14O,126.10446507079
C7H14N2,126.11569846008
C9H18,126.14085058014
BrO3,126.90308145871
I,126.9044719
HNO5S,126.95754330891
C2H3Cl2NO,126.95916908469
CH6NO4P,127.00344467451
C5H5NOS,127.00918495955
C6H6ClN,127.01887687981
C4H5N3S,127.02041834884
C5H5NO3,127.02694302429
C4H5N3O2,127.03817641358
C9H5N,127.04219916558
C6H6FNO,127.04334198011
C6H9NS,127.0455704689
C3H5N5O,127.04940980286999
C5H6FN3,127.0545753694
C10H7,127.05477522561
C4H8F3N,127.06088375046001
C6H9NO2,127.06332853364
C5H9N3O,127.07456192293
C4H9N5,127.08579531222
C6H12BO2,127.0930349859
C7H13NO,127.09971404299
C6H13N3,127.11094743228
C8H17N,127.13609955234
S4,127.8882846976
CH2BrCl,127.90284034646001
HBrO3,127.91090649094001
HI,127.91229693223
C2H2Cl2S,127.92542660286
C2H2Cl2O2,127.94318466760001
CH5O3PS,127.96970219268
C2H5ClO2S,127.96987825669
C3H6Cl2O,127.97957017694999
CH5O5P,127.98746025742
C5H4O2S,127.99320054246
C2N4O3,127.99703987643
C6H5ClO,128.00289246272
C4H4N2OS,128.00443393175
C3H3F3O2,128.00851382401999
C6H5FS,128.00959949828
C4H5BO2S,128.01033093469
C5H4O4,128.0109586072
C6N4,128.01229601772
C5H5ClN2,128.01412585201
C3H4N4S,128.01566732103998
C4H4N2O3,128.02219199649
C9H4O,128.02621474849
C6H5FO2,128.02735756302002
C6H8OS,128.02958605180999
C3H4N4O2,128.03342538578
C8H4N2,128.03744813778
C5H8N2S,128.04081944109998
C7H6F2,128.04375651883998
C4H7F3O,128.04489933336998
C6H8O3,128.04734411655
C4H5FN4,128.0498243416
C5H8N2O2,128.05857750584
C10H8,128.06260025784
C7H12S,128.06597156115998
C7H12O2,128.0837296259
C6H12N2O,128.09496301519
C8H16O,128.12011513525
C7H16N2,128.13134852454
C9H20,128.1565006446
CHCl2NO2,128.9384336398
C4H3NO2S,128.98844951466
C5H4ClNO,128.99814143492
C3H3N3OS,128.99968290395
C2H2F3NO2,129.00376279622
C4H3NO4,129.0062075794
C4H4ClN3,129.00937482421
C3H3N3O3,129.01744096869
C5H7NOS,129.02483502400997
C7H3N3,129.03269710998
C4H4FN3O,129.03383992451
C4H7N3S,129.0360684133
C6H5F2N,129.03900549104
C3H6F3NO,129.04014830557
C5H7NO3,129.04259308874998
C4H7N3O2,129.05382647804
C9H7N,129.05784923004
C6H11NS,129.06122053336
C6H11NO2,129.07897859809998
C5H11N3O,129.09021198738998
C4H11N5,129.10144537667998
C7H15NO,129.11536410745
C6H15N3,129.12659749674
C8H19N,129.1517496168
H2S4,129.90393476206
C2HCl3,129.91438307823
H2O2S3,129.9216928268
H3O2PS2,129.93120868305
H2O4S2,129.93945089154
C2H4Cl2O2,129.95883473205998
C2HClF2O2,129.96331327883001
C3H2N2S2,129.96594042212
C5H3ClO2,129.98215701783
C3H2N2O2S,129.98369848686002
C5H6S2,129.99109254218
C4H3ClN2O,129.99339040712
C3H2N2O4,130.0014565516
C3H2F4O,130.00417733495
C5H6O2S,130.00885060692002
C2H2N4O3,130.01268994089
C4H3FN2O2,130.01785550742
C4H6N2OS,130.02008399621
C3H4N3O3,130.02526600092
C5H6O4,130.02660867166
C3H6N4S,130.03131738550002
C4H6N2O3,130.03784206095
C9H6O,130.04186481295
C6H7FO2,130.04300762748
C6H10OS,130.04523611627
C3H6N4O2,130.04907545024
C8H6N2,130.05309820224
C5H10N2S,130.05646950556
C6H10O3,130.06299418101
C5H10N2O2,130.0742275703
C10H10,130.0782503223
C7H14S,130.08162162562002
C6H12NO2,130.08680363033
C7H14O2,130.09937969036
C6H14N2O,130.11061307965
C5H14N4,130.12184646894
C8H18O,130.13576519971
C7H18N2,130.146998589
C2H2Cl3,130.92220811046
C4H5NS2,130.98634151438
C3H2FN3O2,131.01310447962
C4H5NO4,131.02185764386002
C4H6ClN3,131.02502488866998
C4H3F2N3,131.02950343544
C8H5NO,131.03711378514998
C5H9NOS,131.04048508847
C7H5N3,131.04834717443998
C6H10ClN,131.05017700873
C5H9NO3,131.05824315321001
C4H9N3O2,131.0694765425
C9H9N,131.0734992945
C6H13NS,131.07687059782
C2H9N7,131.09194332108
C6H13NO2,131.09462866256
C5H13N3O,131.10586205185
C7H14FN,131.11102761837998
C6H17N3,131.1422475612
CrO5,131.91507932784998
C2H3Cl3,131.93003314268998
C2Cl2F2,131.93451168946
C2ClF3O,131.95897678976
H3B3S3,131.96760469989
C4H5O3P,131.99763101828
C3H4N2O2S,131.99934855132
C4H4O5,132.00587322677
C5H8S2,132.00674260664
C3H4N2O4,132.01710661606
C6H3F3,132.01868458488
C3H5ClN4,132.02027386087
H8N2O4S,132.02047791938
C8H4O2,132.02112936806
C2H10Cl2N2,132.02210369515998
C5H8O2S,132.02450067138
H9N2O4P,132.02999377563
C7H4N2O,132.03236275735
C4H5FN2O2,132.03350557188
C6H9ClO,132.03419259164
C5H8O4,132.04225873612
C6H4N4,132.04359614664
C5H6F2N2,132.0499045277
C4H8N2O3,132.05349212541
C9H8O,132.05751487741
C6H9FO2,132.05865769194
C6H12OS,132.06088618073
C3H8N4O2,132.0647255147
C8H8N2,132.0687482667
C5H9FN2O,132.06989108123
C5H12N2S,132.07211957002
C6H12O3,132.07864424547
C5H12N2O2,132.08987763476
C10H12,132.09390038676
C7H16S,132.09727169008
C4H12N4O,132.10111102405
C7H16O2,132.11502975482
C6H16N2O,132.12626314411
C8H17F,132.13142871064
C5H16N4,132.1374965334
C2NO4P,132.95649448113
C3H3NOS2,132.96560606949
C4H4ClNS,132.97529798975
C2H3N3S2,132.97683945878
C4H4ClNO2,132.99305605449
C4H7NS2,133.00199157884
C4H7NO2S,133.01974964357998
CH3N5O3,133.02358897755
C6H3N3O,133.02761172955
C5H8ClNO,133.02944156384
C4H7NO4,133.03750770832
C4H5F2N3,133.04515349989998
C3H7N3O3,133.04874109761
C8H7NO,133.05276384961002
C5H8FNO2,133.05390666414002
C5H11NOS,133.05613515292998
C7H7N3,133.06399723890001
C6H12ClN,133.06582707319
C4H11N3S,133.06736854221998
C6H9F2N,133.07030561995998
C5H11NO3,133.07389321767
C4H11N3O2,133.08512660696
C9H11N,133.08914935896001
C6H12FNO,133.09029217349
C6H15NS,133.09252066227998
C6H15NO2,133.11027872702
Cl2S2,133.88184771279998
Cl2O2S,133.89960577754
Cl2O4,133.91736384228
C3H2S3,133.93186358766002
C3H2O4S,133.96737971714
C6H2N2S,133.99386924772
C3H6N2S2,133.99724055104
C4H3FO4,134.0015367377
C4H6O3S,134.00376522649
C6H2N2O2,134.01162731246
C5H7ClO2,134.01345714675
C3H6N2O2S,134.01499861578
C3H3F5,134.01549091034002
C8H6S,134.01902136778
C4H6O5,134.02152329122998
C5H10S2,134.0223926711
C5H2N4O,134.02286070175
C3H6N2O4,134.03275668051998
C4H2N6,134.03409409104
C8H6O2,134.03677943252
C5H7FO3,134.03792224705
C5H10O2S,134.04015073584
C2H6N4O3,134.04399006980998
C7H6N2O,134.04801282181
C6H11ClO,134.0498426561
C7H7BO2,134.05390982475
C5H10O4,134.05790880058
C6H6N4,134.0592462111
C4H10N2O3,134.06914218987
C9H10O,134.07316494187
C6H11FO2,134.0743077564
C6H14OS,134.07653624519
C8H10N2,134.08439833116
C6H15OP,134.08605210144
C5H14N2S,134.08776963448
C6H14O3,134.09429430993
C10H14,134.10955045122
N3P3,134.93050800855
C2H2ClN3S,134.96579593415
C2H5N3S2,134.99248952324
C3F3N3,135.00443150147998
C7H5NS,135.01427033998
C3H5NO5,135.01677226343
C4HN5O,135.01810967395
C7H5NO2,135.03202840472
C4H9NO2S,135.03539970804002
C6H5N3O,135.04326179401
C5H10ClNO,135.04509162829999
C3H9N3OS,135.04663309733002
C8H6FN,135.04842736054
C4H9NO4,135.05315777278003
C5H5N5,135.0544951833
C3H9N3O3,135.06439116207002
C8H9NO,135.06841391407
C5H10FNO2,135.0695567286
C5H13NOS,135.07178521739
C7H9N3,135.07964730336
C6H14ClN,135.08147713764998
C6H11F2N,135.08595568442001
C5H13NO3,135.08954328213
C9H13N,135.10479942342
Cl3P,135.88032004442
CCl3F,135.90496120873
C3H5BrO,135.95237738072
C2HClF4,135.97029036515
C4H9Br,135.98876289007
C7H4OS,135.99828592289
C4H8OS2,136.00165722621
C6H4N2S,136.00951931217998
C3H8N2S2,136.0128906155
C3N6O,136.01335864614998
C7H4O3,136.01604398763
C4H5FO4,136.01718680215998
C4H8O3S,136.01941529095
CH4N4O4,136.02325462492
C4H3F3N2,136.02483259374
C6H4N2O2,136.02727737691998
C5H9ClO2,136.02910721121
C3H8N2O2S,136.03064868024
C5H6F2O2,136.03358575798
C8H8S,136.03467143224
C4H8O5,136.03717335569002
C5H12S2,136.03804273556
C5H4N4O,136.03851076620998
C7H5FN2,136.04367633274
C4H4N6,136.04974415549998
C8H8O2,136.05242949697998
C5H12O2S,136.0558008003
C7H8N2O,136.06366288626998
C6H13ClO,136.06549272056
C5H12O4,136.07355886504
C6H8N4,136.07489627555998
C9H12O,136.08881500633
C8H12N2,136.10004839562
C2H2B10,136.10870366446
C10H16,136.12520051568
C2H3NS3,136.94276262432
C2H4BrNO,136.94762635292
C4H5Cl2N,136.97990452957998
C2H4NO4P,136.98779461005
C3H7NOS2,136.99690619841
C7H4ClN,137.00322681535
C4H2F3NO,137.00884817665002
C6H3NO3,137.01129295983
C3H7NO3S,137.01466426315
C5H3N3O2,137.02252634912003
C3H8NO3P,137.0241801194
C4H8ClNO2,137.02435618341002
C7H4FNO,137.02769191565
C7H7NS,137.02992040444
C3H7NO5,137.03242232789
C4H3N5O,137.03375973841
C7H7NO2,137.04767846918
C4H8FNO3,137.04882128371003
C6H7N3O,137.05891185847
C4H12NO2P,137.06056562875
C8H8FN,137.064077425
C6H8BNO2,137.06480886141
C5H7N5,137.07014524776
C8H11NO,137.08406397853
C7H11N3,137.09529736782
C9H15N,137.12044948788
C4H2Sr,137.92126256446
C2H3BrO2,137.93164193583
CH3BrN2O,137.94287532511999
CH2N2O2S2,137.95576966125998
C3H6S3,137.96316371658
C3H7BrO,137.96802744517998
C2H2O7,137.98005240145
C3H6O2S2,137.98092178131998
C2F6,137.99041897638
C3H6O4S,137.99867984605999
C5H2N2O3,138.00654193203002
C3H7O4P,138.00819570231
C4H7ClO3,138.00837176632
C2H6N2O3S,138.00991323534998
C7H6OS,138.01393598735
C4H10OS2,138.01730729067
C4H2N4O2,138.01777532132002
C8H7Cl,138.02362790761
C3H4F2N2O2,138.02408370237998
C6H6N2S,138.02516937664
C7H6O3,138.03169405209002
C4H10O3S,138.03506535541
C4H5F3N2,138.0404826582
C6H6N2O2,138.04292744138002
C4H11O3P,138.04458121166
C11H6,138.04695019338
C8H7FO,138.04809300790998
C6H7BO3,138.04882444432002
C8H10S,138.0503214967
C5H6N4O,138.05416083067
C7H7FN2,138.05932639719998
C8H11P,138.05983735295
C10H7B,138.06408058561
C8H10O2,138.06807956144002
C7H10N2O,138.07931295073
C6H10N4,138.09054634002
C9H14O,138.10446507079
C8H14N2,138.11569846008
C10H18,138.14085058014
CH2BrNO2,138.92689090803
C3H3Cl2NO,138.95916908469002
C3H6ClNOS,138.98586267378
C2H5NO4S,138.99392881826
C3HN5S,138.99526622878
C2H6NO4P,139.00344467451
C3H7FNO2P,139.01984363033
C5H5N3S,139.02041834884
C7H3F2N,139.02335542658
C4H4F3NO,139.02449824111
C6H5NO3,139.02694302429
C3H9NO3S,139.03031432761003
C5H5N3O2,139.03817641358
C3H10NO3P,139.03983018386
C7H6FNO,139.04334198011
C4H7F2NO2,139.04448479464
C7H9NS,139.0455704689
C3H5N7,139.06064319216
C7H9NO2,139.06332853364
C6H9N3O,139.07456192293
C5H14ClNO,139.07639175722
C8H10FN,139.07972748946
C5H9N5,139.08579531222
C8H13NO,139.09971404299
C7H13N3,139.11094743228
C9H17N,139.13609955234
C2CrO4,139.92016470828
C2H4OS3,139.94242827169
C3H2Cl2O2,139.9431846676
C5O5,139.97457309785
C6H4S2,139.97544247771998
C2H4O5S,139.97794440117
C3H8S3,139.97881378104
C4H6Cl2O,139.97957017695
C2H5O5P,139.98746025742
C6H4O2S,139.99320054246
C3H8O2S2,139.99657184578
CH5N2O4P,139.99869364671
C7H5ClO,140.00289246272
C3H9O2PS,140.00608770203002
C4H9ClOS,140.00626376604
C4H3F3O2,140.00851382401999
C6H4O4,140.0109586072
C6H5ClN2,140.01412585201
C3H8O4S,140.01432991052002
C5H4N2O3,140.02219199649
C3H9O4P,140.02384576677002
C7H5FO2,140.02735756302002
C5H5BO4,140.02808899943
C7H8OS,140.02958605180999
C4H4N4O2,140.03342538578
C6H5FN2O,140.03859095231002
C8H9Cl,140.03927797207
C4H10FO2P,140.04024472259
C6H8N2S,140.04081944109998
C6H6BFO2,140.04448795525002
C5H7F3O,140.04489933336998
C7H8O3,140.04734411655
C6H8N2O2,140.05857750584
C11H8,140.06260025784
C8H9FO,140.06374307237
C8H12S,140.06597156115998
C5H8N4O,140.06981089513
C4H8N6,140.08104428442
C8H12O2,140.0837296259
C7H12N2O,140.09496301519
C6H12N4,140.10619640448
C9H16O,140.12011513525
C8H16N2,140.13134852454
C10H20,140.1565006446
Pr,140.9076576
CClNO3S,140.92874171954
CH4NO5P,140.98270922962
C2H7NO2S2,140.99182081798
C6H4ClNO,140.99814143492
C2H8NO2PS,141.00133667423
C5H3NO4,141.0062075794
C5H4ClN3,141.00937482421
C2H7NO4S,141.00957888272
C4H9Cl2N,141.0112046585
C2H8NO4P,141.01909473897
C6H4FNO2,141.02260653522
C6H7NOS,141.02483502400997
C7H8ClN,141.03452694427
C3H9FNO2P,141.03549369479
C5H7N3S,141.0360684133
C5H5BFNO2,141.03973692745
C6H7NO3,141.04259308874998
C3H11NO3S,141.04596439207
C5H7N3O2,141.05382647804
C10H7N,141.05784923004
C7H11NS,141.06122053336
C4H7N5O,141.06505986732998
C5H10F3N,141.07653381492
C5H9N4O,141.07763592736
C7H11NO2,141.07897859809998
C6H11N3O,141.09021198738998
C5H11N5,141.10144537667998
C8H15NO,141.11536410745
C7H15N3,141.12659749674
C9H19N,141.1517496168
C2H4BrCl,141.91849041092001
O5P2,141.92209709469
CH3I,141.92794699669
CH3O4PS,141.94896674779
C3H4Cl2O2,141.95883473205998
CH3O6P,141.96672481253
C2H6O3S2,141.97583640089
C6H3ClO2,141.98215701783
C2H7O3PS,141.98535225714
C5H2O5,141.99022316231
C6H6S2,141.99109254218
C5H3ClN2O,141.99339040712
C2H6O5S,141.99359446563
C4H8Cl2O,141.99522024140998
C4H2N2O4,142.0014565516
C2H7O5P,142.00311032188
C6H6O2S,142.00885060692002
C5H3FN2O2,142.01785550742
C6H7O2P,142.01836646317
C7H7ClO,142.01854252718
C5H6N2OS,142.02008399621
C7H4F2O,142.02302107395
C4H5F3O2,142.02416388848
C6H6O4,142.02660867166
C7H2N4,142.02794608218
C6H7ClN2,142.02977591647
C4H6N4S,142.03131738550002
C3H5F3N2O,142.03539727777
C5H6N2O3,142.03784206095
C10H6O,142.04186481295
C7H7FO2,142.04300762748
C7H10OS,142.04523611627
C4H6N4O2,142.04907545024
C9H6N2,142.05309820224
C6H7FN2O,142.05424101677
C3H6N6O,142.06030883953
C7H10O3,142.06299418101
C6H10N2O2,142.0742275703
C11H10,142.0782503223
C8H14S,142.08162162562002
C5H10N4O,142.08546095959
C8H14O2,142.09937969036
C7H14N2O,142.11061307965
C8H16NO,142.12318913968
C9H18O,142.13576519971
C8H18N2,142.146998589
C10H22,142.17215070906
BrO4,142.89799607828002
IO,142.89938651957002
C2Cl3N,142.90963205043
C2H6ClNO2S,142.98077729335
C5H5NS2,142.98634151438
C5H5NO2S,143.00409957912
C6H6ClNO,143.01379149937998
C4H5N3OS,143.01533296841
C3H4F3NO2,143.01941286068
C5H5NO4,143.02185764386002
C5H6ClN3,143.02502488866998
C3H5N5S,143.0265663577
C4H11Cl2N,143.02685472296
C4H5N3O3,143.03309103315001
C4H5F4N,143.0358118165
C6H6FNO2,143.03825659967998
C6H9NOS,143.04048508847
C3H5N5O2,143.04432442243998
C8H5N3,143.04834717443998
C5H6FN3O,143.04948998896998
C5H9N3S,143.05171847776
C7H7F2N,143.0546555555
C4H8F3NO,143.05579837003
C6H9NO3,143.05824315321001
C4H6FN5,143.06072337825998
C5H9N3O2,143.0694765425
C10H9N,143.0734992945
C7H13NS,143.07687059782
C6H10FN3,143.08587549832
C7H13NO2,143.09462866256
C6H13N3O,143.10586205185
C8H15O2,143.10720472258998
C5H13N5,143.11709544114
C8H17NO,143.13101417191
C7H17N3,143.1422475612
C9H21N,143.16739968126
HBrO4,143.90582111051
HIO,143.9072115518
C3H3Cl3,143.93003314268998
CH5O2PS2,143.94685874751
C2H5ClO3S,143.96479287626
C2H6ClO3P,143.97430873251
C6H5ClS,143.98004901755
C4H4N2S2,143.98159048658
C3H3F3OS,143.98567037885
C6H5ClO2,143.99780708229
C4H4N2O2S,143.99934855132
C3H3F3O3,144.00342844359
C6H8S2,144.00674260664
C7H6ClF,144.01420603811
C4H4N2O4,144.01710661606
C4H5ClN4,144.02027386087
C9H4O2,144.02112936806
C6H8O2S,144.02450067138
C8H4N2O,144.03236275735
C5H5FN2O2,144.03350557188
C7H9ClO,144.03419259164
C5H8N2OS,144.03573406067
C7H6F2O,144.03867113841
C4H7F3O2,144.03981395294
C6H8O4,144.04225873612
C6H9ClN2,144.04542598093002
C4H8N4S,144.04696744996
C5H8N2O3,144.05349212541
C10H8O,144.05751487741
C7H12OS,144.06088618073
C4H8N4O2,144.0647255147
C9H8N2,144.0687482667
C8H13Cl,144.07057810099
C7H12O3,144.07864424547
C6H12N2O2,144.08987763476
C11H12,144.09390038676
C8H16S,144.09727169008
C5H12N4O,144.10111102405
C8H16O2,144.11502975482
C7H16N2O,144.12626314411
C6H16N4,144.1374965334
C8H18NO,144.13883920414
C9H20O,144.15141526417
C8H20N2,144.16264865346
C2Cl3O,144.90147266557
H4IN,144.93884603335002
C6H3Cl2,144.96118046069
C5H4ClNS,144.97529798975
C5H4ClNO2,144.99305605449
C3H3N3O2S,144.99459752351999
C4H4ClN3O,145.00428944378
C6H5ClFN,145.00945501030998
C3H4ClN5,145.01552283307
C8H3NO2,145.01637834026
C5H7NO2S,145.01974964357998
C4H4FN3O2,145.02875454408002
C4H7N3OS,145.03098303286998
C6H5F2NO,145.03392011060998
C5H7NO4,145.03750770832
C5H5F2N3,145.04515349989998
C4H7N3O3,145.04874109761
C9H7NO,145.05276384961002
C6H11NOS,145.05613515292998
C8H7N3,145.06399723890001
C6H11NO3,145.07389321767
C5H11N3O2,145.08512660696
C10H11N,145.08914935896001
C7H12FNO,145.09029217349
C7H15NS,145.09252066227998
C7H15NO2,145.11027872702
C6H15N3O,145.12151211631
C8H19NO,145.14666423637
C7H19N3,145.15789762565998
C2HCl3O,145.90929769779999
H2O5S2,145.93436551111
C3H5Cl3,145.94568320714998
C3H3BrN2,145.94796070555
H4O5P2,145.95339722361
C5H3ClOS,145.95931357266
F6S,145.96249015078
C6H4Cl2,145.96900549292
C5H3ClO3,145.9770716374
C3H2N2O3S,145.97861310643
C4H2O6,145.98513778188
C5H6OS2,145.98600716175
C4H3ClN2O2,145.98830502669
C4H6N2S2,145.99724055104
C3H2F4O2,145.99909195452
C3H3ClN4O,145.99953841598
C5H6O3S,146.00376522649
C5H4ClFN2,146.00470398250997
C6H7ClO2,146.01345714675
C4H6N2O2S,146.01499861578
C5H6O5,146.02152329122998
C6H10S2,146.0223926711
C5H7ClN2O,146.02469053604
C3H6N4OS,146.02623200506997
C8H3FN2,146.02802626828
C4H6N2O4,146.03275668051998
C7H5F3,146.03433464934
C9H6O2,146.03677943252
C2H6N6S,146.03746539436
C6H10O2S,146.04015073584
C3H6N4O3,146.04399006980998
C8H6N2O,146.04801282181
C7H11ClO,146.0498426561
C5H10N2OS,146.05138412513
C10H7F,146.05317838834
C2H6N6O2,146.05522345909998
C6H10O4,146.05790880058
C7H6N4,146.0592462111
